CRD_5EC5DF045E124BF1ACA2|SAR|52.3400|USD|79398|81.4200|USD|123512|JP|0.364600|JP|28901|29298|JP|0.369000
CRD_7A7850AA59504787B71D|SR|2.1600|USD|3277|1.9200|USD|2936|JP|0.372400|JP|1221|1218|JP|0.371600
CRD_C84ED2B9A3F04FFF9591|UR|15.9000|USD|24120|18.8200|USD|28549|JP|0.473200|JP|11417|10941|JP|0.453600
CRD_B800DDCEC18641718BAD|SR|22.8900|USD|34723|30.5200|USD|46298|JP|0.372400|JP|12934|12903|JP|0.371600
CRD_C9FA55B6A1CF478FB8C3|AR|3.9900|USD|6053|5.5900|USD|8480|JP|0.368400|JP|2247|2269|JP|0.374900
CRD_52D2632208334D4B88B0|SR|1.8900|USD|2867|1.8900|USD|2891|JP|0.372400|JP|1068|1065|JP|0.371600
CRD_7C8402F1390C43ABA777|SAR|26.1400|USD|39654|26.9500|USD|40882|JP|0.364600|JP|14605|14632|JP|0.369000
CRD_C31F1E43A61B4EC79EA3|SR|1.7000|USD|2579|3.0800|USD|4710|JP|0.276500|JP|713|713|JP|0.276500
CRD_95CC63655EC74676BA27|AR|1.8700|USD|2837|2.2300|USD|3410|JP|0.368400|JP|1029|1063|JP|0.374900
CRD_AEDD3F6DAB77462C84BA|SSR|3.3100|USD|5021|2.5100|USD|3839|JP|0.383000|JP|1924|1923|JP|0.382900
CRD_24D79E9DD4E24DDFB538|AR|25.6400|USD|38895|53.6300|USD|81355|EN|0.171289|EN|13648|13935|EN|0.171289
CRD_357701E9E661484B8261|RR|3.8200|USD|5795|4.4300|USD|6775|JP|0.334700|JP|1940|1975|JP|0.340900
CRD_E4BD8403FAAC4DE5A8FE|HR|5.0100|USD|7600|6.7900|USD|10384|JP|0.432300|JP|3286|3285|JP|0.432300
CRD_4DA4E6DE9B234E42BAE2|SAR|15.0300|USD|22800|16.6700|USD|25288|JP|0.364600|JP|8315|8413|JP|0.369000
CRD_2FA1805FDEA84161ABE3|AR|2.0600|USD|3125|3.4600|USD|5292|JP|0.368400|JP|1146|1172|JP|0.374900
CRD_58CE2CBBA7CE487B8628|RR|6.2500|USD|9481|20.6300|USD|31295|EN|0.181300|EN|5675|5605|EN|0.179100
CRD_E977782F22B64633B5B6|RR|3.2400|USD|4915|11.7800|USD|17870|EN|0.181300|EN|3241|3201|EN|0.179100
CRD_7472D09449364F81AB38|SR|2.8100|USD|4263|2.1400|USD|3273|JP|0.372400|JP|1588|1584|JP|0.371600
CRD_58AEBF1133424C8B92C1|RR|0.3300|USD|501|0.8800|USD|1346|EN|0.181300|EN|242|239|EN|0.179100
CRD_F1A4D587B8EB4C4FB97A|SR|2.6600|USD|4035|2.8100|USD|4298|JP|0.372400|JP|1503|1499|JP|0.371600
CRD_CD86338BE2A54676A3B5|RR|0.5500|USD|834|1.0200|USD|1560|JP|0.334700|JP|279|284|JP|0.340900
CRD_25B8055B794A45B99714|RR|0.5400|USD|819|0.7600|USD|1153|JP|0.334700|JP|244|279|JP|0.340900
CRD_E89AEB260280462CBB85|SM-P||||4.7400|USD|7190|EN|0.328200|EN|2361|2360|EN|0.328200
CRD_79944D97ECE040D19022|RR|0.1700|USD|258|0.6900|USD|1055|EN|0.181300|EN|190|187|EN|0.179100
CRD_2D086E56EA5A4353922E|SR|25.0300|USD|37970|31.1500|USD|47254|JP|0.078400|JP|2978|2977|JP|0.078400
CRD_730805FC07034C0DB994|SR|250.0000|USD|379242|725.0000|USD|1108793|EN|0.100000|EN|110009|109980|EN|0.100000
CRD_36FC9D7A34B947999101|SR|150.0000|USD|227546|275.3200|USD|416022|JP|0.056000|JP|12746|12743|JP|0.056000
CRD_0C3B052D2AB54CD8908B|RR|0.2700|USD|410|0.7600|USD|1162|EN|0.181300|EN|209|206|EN|0.179100
CRD_6F5BE04789954940A44C|SR|7.4000|USD|11226|3.8700|USD|5919|EN|0.894500|EN|5253|3104|JP|0.276500
CRD_48B3B385581F4DFEA769|SR|303040.0000|KRW|303040|14.7300|USD|22345|EN|0.168000|EN|3793|3754|EN|0.168000
CRD_42C881A081C2442292A2|RR|0.5800|USD|880|5.1400|USD|7861|EN|0.181300|EN|1414|1396|EN|0.179100
CRD_F9B24EA402F141129620|RR|7576.0000|KRW|7576|20.0700|USD|30694|EN|0.181300|EN|5521|5453|EN|0.179100
CRD_8FEEA7EE5FFB4B758A50|SR|450.0000|USD|682636||||JP|0.078400|JP|53533|53519|JP|0.078400
CRD_D84EB7E9F130403F8AEA|HR|6.7500|USD|10240|7.1100|USD|10874|JP|0.432300|JP|4428|4427|JP|0.432300
CRD_5D478653E46E4634B4E2|SR|26.5400|USD|40260|6.7700|USD|10354|EN|0.894500|EN|9189|9186|EN|0.894500
CRD_8B07A23C08EE489D87DF|AR|1.8200|USD|2761|13.9700|USD|21192|EN|0.346800|EN|6794|7112|EN|0.335600
CRD_3F1A4E09C8E142A29BCF|AR|5.6400|USD|8556|14.1900|USD|21622|EN|0.346800|EN|7467|7224|EN|0.335600
CRD_FD9334E6BCA74689AECC|SR|3.5400|USD|5370|2.8300|USD|4328|JP|0.276500|JP|1485|1485|JP|0.276500
CRD_CD533CB08B8E4E75BD7E|RR|5.0000|USD|7585|1.9200|USD|2936|EN|0.181300|EN|528|522|EN|0.179100
CRD_15AD6DF96106438BA899|PR|33.0000|USD|50060|27.1500|USD|41522|JP|0.085500|JP|4281|4280|JP|0.085500
CRD_80F1FC05F4D8499DA9DA|RR|0.3000|USD|455|0.7100|USD|1086|EN|0.181300|EN|195|193|EN|0.179100
CRD_66F3A5A65EF7499288F2|SR|3.7300|USD|5658|3.2500|USD|4970|JP|0.372400|JP|2108|2103|JP|0.371600
CRD_5A9588570BE84441901E|RR|1.0200|USD|1547|0.9400|USD|1438|JP|0.334700|JP|518|527|JP|0.340900
CRD_4C491E5A492F45CB8EB5|SR|32.0000|USD|48543|54.8400|USD|83191|JP|0.078400|JP|3807|3806|JP|0.078400
CRD_3CE005C5398E4DF8AA7A|RR|0.3700|USD|561|0.7200|USD|1092|JP|0.334700|JP|188|191|JP|0.340900
CRD_C117A9E19A5E433BA318|PR|22.9900|USD|34875|4.3100|USD|6592|EN|0.328200|EN|2146|2146|EN|0.328200
CRD_B7B757AF0B3E44FB9C36|SR|359860.0000|KRW|359860|105.9400|USD|162021|EN|0.134400|EN|21605|21599|EN|0.134400
CRD_31940B3434F54CAB8CAB|SR|4.9300|USD|7479|2.3700|USD|3595|JP|0.372400|JP|2791|1979|EN|0.550400
CRD_73BF8E71FFB94618AEB0|RR|0.4400|USD|667|1.2500|USD|1896|EN|0.181300|EN|344|340|EN|0.179100
CRD_B078B8FB2EB6415A85B6|AR|17.7700|USD|26957|74.7700|USD|113424|EN|0.346800|EN|40240|38065|EN|0.335600
CRD_D3E4B12ED8094D568982|SR|14.3900|USD|21829|31.8300|USD|48285|EN|0.168000|EN|8114|8112|EN|0.168000
CRD_5495412158834F0487D3|SR|4.9300|USD|7479|4.2800|USD|6546|JP|0.372400|JP|2752|2779|JP|0.371600
CRD_FE2362DA8BC245B88CB2|SSR|142050.0000|KRW|142050|67.0200|USD|101667|JP|0.383000|JP|54405|54391|JP|0.382900
CRD_09A1CB4E6B9E4002ACA2|AR|5.6300|USD|8541|13.1300|USD|19918|EN|0.346800|EN|6815|6684|EN|0.335600
CRD_2B0E8A61C671491BBA15|SM-P|12311.0000|KRW|12311|2.1600|USD|3303|EN|0.328200|EN|1076|1075|EN|0.328200
CRD_AE252DCBF6FA4506ACCD|RR|0.3700|USD|561|0.6300|USD|964|JP|0.334700|JP|188|191|JP|0.340900
CRD_C3474CAADA7145DF9485|RR|17993.0000|KRW|17993|1.6900|USD|2585|EN|0.181300|EN|465|459|EN|0.179100
CRD_0EE4BA587BCC48B1B807|CHR|17.6700|USD|26805|26.7600|USD|40594|JP|0.967600|JP|25591|25936|JP|0.967600
CRD_3BF8865058D243DC9DBF|SR|6.4900|USD|9845|13.1800|USD|19994|JP|0.078400|JP|772|3359|EN|0.168000
CRD_979704595E1644E09F8A|AR|3.2500|USD|4930|14.1600|USD|21656|EN|0.346800|EN|7451|7209|EN|0.335600
CRD_600E014CD3CD4A00BD0B|RRR|2.1500|USD|3261|4.0500|USD|6194|EN|0.328200|EN|2017|1249|JP|0.382900
CRD_A5B83823B6344946A314|SAR|213.1600|USD|323357|356.0700|USD|540148|JP|0.364600|JP|116184|119319|JP|0.369000
CRD_CF1795DF299B46889CA1|RR|5.4600|USD|8284|1.6900|USD|2585|EN|0.181300|EN|465|459|EN|0.179100
CRD_AFB2E1221F7B49C4B30F|PR||||257.0100|USD|393063|EN|0.328200|EN|127991|127957|EN|0.328200
CRD_618582EF6E874473AD9F|SR|8.3800|USD|12712|20.1700|USD|30597|EN|0.594300|EN|18162|16841|EN|0.550400
CRD_B6F05ABED7AE47BAAD56|SR|16.8000|USD|25485|16.3900|USD|24863|JP|0.709118|JP|18077|18072|JP|0.709118
CRD_1A815E05CDFE482484A2|SR|251.2600|USD|381154|299.2000|USD|453877|JP|0.078400|JP|29890|29882|JP|0.078400
CRD_A6CB88032E43434B998F|SR|5.4800|USD|8313||||JP|0.372400|JP|3114|3089|JP|0.371600
CRD_3A51FC9327024878903D|SAR|20.8500|USD|31629|43.2400|USD|65594|JP|0.364600|JP|11535|14890|EN|0.227000
CRD_185DE08656684E7AA355|SR|928060.0000|KRW|928060|165.3600|USD|252897|EN|0.100000|EN|25091|25085|EN|0.100000
CRD_593E4A28970A4C3C8255|RR||||5.1900|USD|8021|EN|0.181300|EN|1428|1410|EN|0.179100
CRD_787EEE4CA17C4384B003|SR|2.5500|USD|3868|1.3600|USD|2080|JP|0.276500|JP|1024|1070|JP|0.276500
CRD_F2B549C5105449D9BAD4|AR|11.7900|USD|17885|29.7300|USD|45100|EN|0.346800|EN|15555|15135|EN|0.335600
CRD_F8D9E7AF24C1484482DA|RR|29.0000|USD|43992|118.0500|USD|179078|EN|0.181300|EN|31939|32073|EN|0.179100
CRD_B8B69E5A34C042F2928346295A367A70|MUR|628.9100|USD|954038|367.9500|USD|558169|JP|0.473600|JP|451951|463948|JP|0.486300
CRD_4E744A43E495413AAC15|HR|600.0000|USD|910182|390.7900|USD|592817|JP|0.432300|JP|393575|393472|JP|0.432300
CRD_C196FA6AC8E54F73BCFC|AR|2.6200|USD|3974|16.2500|USD|24651|EN|0.346800|EN|8314|8273|EN|0.335600
CRD_79249DEC98634364B4D5|SR|7.3600|USD|11165|7.0400|USD|10767|JP|0.372400|JP|4159|4149|JP|0.371600
CRD_997431762BD64CE5B949|RR|49.1000|USD|74483|16.0200|USD|24302|EN|0.181300|EN|4407|4352|EN|0.179100
CRD_BC2AD209CF444EE7A541|RR|1.1300|USD|1714|0.8500|USD|1300|JP|0.334700|JP|574|584|JP|0.340900
CRD_46C3AF403C0244BCBFF4|RR|0.2200|USD|334|0.6800|USD|1040|EN|0.181300|EN|187|185|EN|0.179100
CRD_57B8FD435C2148F8854F|RR|17.5000|USD|26547|3.5600|USD|5445|EN|0.181300|EN|979|967|EN|0.179100
CRD_D90EA6EE600D4876BBB4|AR|7.8100|USD|11848|24.7300|USD|37515|EN|0.346800|EN|12566|12590|EN|0.335600
CRD_6FA0D89A1693401DB8FB|CSR|4.3300|USD|6568|5.4000|USD|8259|JP|0.383000|JP|2516|2515|JP|0.382900
CRD_50ACE060260D40C7B2AC|HR|10.9800|USD|16656|9.3800|USD|14345|JP|0.432300|JP|7202|7201|JP|0.432300
CRD_1F42D34F4DCB4A0DA99D|HR|1231100.0000|KRW|1231100||||JP|0.432300|JP|532205|532205|JP|0.432300
CRD_EB793D839B1B4D889867|RR|8.4100|USD|12758|7.6200|USD|11559|JP|0.334700|JP|4271|4349|JP|0.340900
CRD_3E28C08144174CFC8121|AR|6.2200|USD|9436|18.3900|USD|27897|EN|0.346800|EN|9646|9362|EN|0.335600
CRD_C5C15088983B4338BFDC|RR|0.6500|USD|986|1.2000|USD|1835|EN|0.181300|EN|330|336|JP|0.340900
CRD_92F676DAB8C24AD3895B|RR||||2.5000|USD|3823|EN|0.181300|EN|688|679|EN|0.179100
CRD_254CCBD76DFA46BDB30B|RR|0.5800|USD|880|1.6200|USD|2478|EN|0.181300|EN|446|440|EN|0.179100
CRD_CF9F8888EB1242B69BE6|RR|0.5400|USD|819|0.5700|USD|865|JP|0.334700|JP|310|279|JP|0.340900
CRD_EF5C5CC933FE4D72BAF1|AR|2.5400|USD|3853|5.9300|USD|9069|EN|0.346800|EN|3121|3019|EN|0.335600
CRD_09BE4064BBF541EE8222|SR|2.7600|USD|4187|3.9400|USD|6026|JP|0.372400|JP|1577|1556|JP|0.371600
CRD_9FA75D54C4294BA2BBBB|RRR|0.5700|USD|865|1.6600|USD|2539|EN|0.328200|EN|827|826|EN|0.328200
CRD_0B22E2A33CB14A99888F|SR|1.4200|USD|2154|2.8100|USD|4298|EN|0.594300|EN|2534|800|JP|0.371600
CRD_1651730F93C4413BA4C5|AR|2.8400|USD|4308|8.6400|USD|13107|EN|0.346800|EN|4526|4399|EN|0.335600
CRD_B71FB8408EAC4867A18F|RR|0.2800|USD|425|0.6400|USD|971|EN|0.181300|EN|154|174|EN|0.179100
CRD_8130AF03F0B74BF88F4B|SR|4.2700|USD|6477|4.7200|USD|7219|JP|0.372400|JP|2407|2407|JP|0.371600
CRD_EF2B6A9927BF426B8D82|AR||||12.1500|USD|18582|EN|0.346800|EN|6394|6186|EN|0.335600
CRD_B071913DFA814921BA27|RR|0.2400|USD|364|0.7500|USD|1147|EN|0.181300|EN|206|204|EN|0.179100
CRD_4AC772DA06674B6BBCD3|AR|2.2600|USD|3428|7.9000|USD|12082|EN|0.346800|EN|4157|4022|EN|0.335600
CRD_43A31E18194141E18BFC|PR|100.0000|USD|151697|17.1600|USD|26238|EN|0.328200|EN|8546|8543|EN|0.328200
CRD_1A2040BEE94E4AB1AFAE|AR|2.9000|USD|4399|5.0800|USD|7769|JP|0.368400|JP|1806|1649|JP|0.374900
CRD_042BA07087FB420BABAE|RR|0.3300|USD|501|0.7500|USD|1147|EN|0.181300|EN|206|204|EN|0.179100
CRD_A59B08DC49AD4E5FBFA7|RR|0.3400|USD|516|0.9700|USD|1483|EN|0.181300|EN|267|264|EN|0.179100
CRD_59D948D23D9B4A8997F2|SAR|25.9300|USD|39335|75.9200|USD|115168|EN|0.232000|EN|26462|26143|EN|0.227000
CRD_F95BEA7A5720433E9FDF|SR|1799300.0000|KRW|1799300|219.6500|USD|335926|EN|0.100000|EN|33329|33320|EN|0.100000
CRD_8FA2514826954989AE45|AR|2.6900|USD|4081|7.2000|USD|11011|EN|0.346800|EN|3789|3665|EN|0.335600
CRD_1C909A7537014095872A|RR|0.9700|USD|1471|0.7900|USD|1208|JP|0.334700|JP|493|502|JP|0.340900
CRD_F2F526A3A5F244D59FCF|AR|12.6100|USD|19129|20.7300|USD|31447|JP|0.368400|JP|6406|7171|JP|0.374900
CRD_798B992F69334701BDF2|RR|4.1700|USD|6326|8.9700|USD|13718|EN|0.181300|EN|2468|2437|EN|0.179100
CRD_23872FA0E5334B128E5A|RR|0.6900|USD|1047|0.9600|USD|1468|JP|0.334700|JP|350|357|JP|0.340900
CRD_01AD02026ECC4FEDBF4F|PR|12.2800|USD|18628|4.7900|USD|7326|EN|0.328200|EN|2385|2385|EN|0.328200
CRD_BF1800988BEF4236B004|RR|0.4700|USD|713|1.0700|USD|1636|EN|0.181300|EN|294|291|EN|0.179100
CRD_5856FD4E3CD348CD9E52|AR|4.0900|USD|6204|7.0400|USD|10767|JP|0.368400|JP|2314|2326|JP|0.374900
CRD_9D2832A4A3F849E4BB06|SR|1.8600|USD|2822|2.4900|USD|3808|JP|0.372400|JP|1051|1048|JP|0.371600
CRD_A3B4ED53661A41AD9BE6|AR|2.9500|USD|4475|3.5300|USD|5399|JP|0.368400|JP|1621|1678|JP|0.374900
CRD_793053A5665347469533|PR|20.6500|USD|31325|29.3400|USD|44508|JP|0.085500|JP|2679|2678|JP|0.085500
CRD_D434D4DB501B4AF68A68|RR|1.8500|USD|2806|13.7900|USD|20919|EN|0.181300|EN|3794|3747|EN|0.179100
CRD_48773AA6B8EC4EF892A7|AR|2.8200|USD|4278|6.3100|USD|9650|EN|0.346800|EN|3320|3212|EN|0.335600
CRD_CA8791D1D7B746459F70|UR|15.4600|USD|23452|6.0200|USD|9207|EN|0.363800|EN|3323|2744|EN|0.300500
CRD_04C479651A454FB3A8D3|RR|0.4400|USD|667|2.1900|USD|3349|EN|0.181300|EN|602|595|EN|0.179100
CRD_A2C303F9E86F4EDF9398|HR|11.2900|USD|17127|5.5200|USD|8374|EN|0.357800|EN|2964|2996|EN|0.357800
CRD_7F1D667AFCA842A38431|RR|0.3400|USD|516|0.7500|USD|1147|EN|0.181300|EN|206|204|EN|0.179100
CRD_45CC8DC151BA47F9906E|RR|0.3900|USD|592|1.0600|USD|1621|EN|0.181300|EN|292|288|EN|0.179100
CRD_2E7CD2B64DB94542A5DB|AR|2.0700|USD|3140|16.8100|USD|25500|EN|0.346800|EN|8762|8558|EN|0.335600
CRD_7AC4C404D19B4C5FB0B1|RR|0.4300|USD|652||||JP|0.334700|JP|223|222|JP|0.340900
CRD_9B32980D414E47C09387|SAR|13.0700|USD|19827|24.0400|USD|36468|JP|0.364600|JP|7231|7316|JP|0.369000
CRD_20FE3F484DFE4D9AA9D9|AR|21.1300|USD|32054|52.1400|USD|79095|EN|0.346800|EN|27437|26544|EN|0.335600
CRD_18CD5427946D4525B172|UR|17.6300|USD|26744|18.5200|USD|28094|JP|0.473200|JP|12659|12131|JP|0.453600
CRD_D3A35E24EA494A63BB44|SR|5.0000|USD|7585|3.6100|USD|5521|JP|0.276500|JP|2098|2097|JP|0.276500
CRD_5D48C69399A74C799C12|SR|1.3400|USD|2033|1.9300|USD|2952|JP|0.372400|JP|757|755|JP|0.371600
CRD_0E3F03D6041B4CED87B9|AR|3.4000|USD|5158|7.4400|USD|11379|EN|0.346800|EN|3915|3788|EN|0.335600
CRD_0B145711AB734536AD63|HR|7.9700|USD|12090|9.6900|USD|14820|JP|0.432300|JP|5228|5227|JP|0.432300
CRD_EA7A6952A04B47458EA9|RRR|0.6900|USD|1047|2.3100|USD|3533|EN|0.328200|EN|1150|1150|EN|0.328200
CRD_2847A51BC6AB4B00BB53|SR|2.2400|USD|3398|7.2800|USD|11044|EN|0.594300|EN|6520|6078|EN|0.550400
CRD_DDA35E539E7A4A1C897D|RR|300.0000|USD|455091|78.2200|USD|119627|EN|0.181300|EN|21518|21252|EN|0.179100
CRD_0506892D3B1B40D3BBF2|AR|8.0600|USD|12227|30.3200|USD|45995|EN|0.346800|EN|15871|15436|EN|0.335600
CRD_4FBC77A3FDD544CCA755|SR|9470.0000|KRW|9470|5.6600|USD|8656|JP|0.078400|JP|742|742|JP|0.078400
CRD_0320E0D5056F4FBDB33A|SR|76.3100|USD|115760|212.4200|USD|322235|EN|0.594300|EN|195117|177358|EN|0.550400
CRD_5321023EE01C496BA1D8|RR|0.2100|USD|319|0.5200|USD|789|JP|0.334700|JP|112|141|EN|0.179100
CRD_3099C7E0FF07461FA926|RR|0.4000|USD|607|0.9800|USD|1487|EN|0.181300|EN|259|266|EN|0.179100
CRD_3ECB798328944A0F8A34|UR|6.4700|USD|9815|11.7500|USD|17824|JP|0.473200|JP|4696|4452|JP|0.453600
CRD_4A29C46B117240F8943D|AR|23.0800|USD|35012|62.5600|USD|94902|EN|0.346800|EN|33715|31849|EN|0.335600
CRD_AA3AA58E730E469981E5|AR|1.5700|USD|2382|4.5100|USD|6897|EN|0.346800|EN|2373|2296|EN|0.335600
CRD_A5AE23F47A2B49218CB4|AR|1.2000|USD|1820|1.0900|USD|1653|JP|0.368400|JP|743|682|JP|0.374900
CRD_15F5F5A58D814B10953B|RR|378800.0000|KRW|378800|21.5700|USD|32989|EN|0.181300|EN|5934|5860|EN|0.179100
CRD_5D2CBBAD2CD244CCBB58|RRR|1.4600|USD|2215|2.0400|USD|3095|JP|0.383000|JP|848|848|JP|0.382900
CRD_AAFE59E917F54C8FB509|SR|142050.0000|KRW|142050|53.6400|USD|82035|JP|0.067200|JP|9546|9546|JP|0.067200
CRD_010576BAD6694C708F4E|AR|3.3100|USD|5021|13.7100|USD|20798|EN|0.346800|EN|7067|6980|EN|0.335600
CRD_67AC53C3B7C24162A902|HR|2.3100|USD|3504|4.0400|USD|6179|JP|0.432300|JP|1515|1515|JP|0.432300
CRD_34B77E90E77E454D9E00|RR|0.5000|USD|758|0.7000|USD|1071|JP|0.334700|JP|259|259|JP|0.340900
CRD_E30CB17C7E4749BD9111|SAR|4.6400|USD|7039|18.0200|USD|27336|EN|0.232000|EN|6375|6205|EN|0.227000
CRD_41F01DE4718B458FA5D5|SR|1.1400|USD|1729|0.6500|USD|994|JP|0.372400|JP|644|643|JP|0.371600
CRD_726F592D695C48E8837F|RR|4.9600|USD|7524|10.8000|USD|16517|EN|0.181300|EN|2971|2934|EN|0.179100
CRD_262F67E35B964E6B9C67|SR|3.3700|USD|5112|6.9600|USD|10644|JP|0.372400|JP|1904|5811|EN|0.550400
CRD_E75C01B1AA4F453B9553|RR|9470.0000|KRW|9470|9.1300|USD|13963|JP|0.334700|JP|3170|3228|JP|0.340900
CRD_ADFEF65AFEF8421CA287|SR|1.2200|USD|1851|2.1000|USD|3212|JP|0.372400|JP|695|688|JP|0.371600
CRD_DB1EE27B66F247D18E05|RR|23.1100|USD|35057|15.6300|USD|23710|JP|0.334700|JP|11737|11951|JP|0.340900
CRD_DF5DDD6AC39442A9B8EC|PR||||26.4000|USD|40048|EN|0.328200|EN|13361|13144|EN|0.328200
CRD_F40170A3F05A4F7ABE38|SR|67.3900|USD|102229|94.3700|USD|143156|JP|0.078400|JP|8017|8015|JP|0.078400
CRD_E604CAA8F82C48FB8EDF|RR|0.4000|USD|607|0.7900|USD|1208|JP|0.334700|JP|203|207|JP|0.340900
CRD_3EF662F5F4B04A96BB1F|RR|3.9900|USD|6053|3.2300|USD|4940|JP|0.334700|JP|2026|2063|JP|0.340900
CRD_3ADB55F70EE445AF8F86|RR|0.5100|USD|774|2.2000|USD|3365|EN|0.181300|EN|605|598|EN|0.179100
CRD_6C093D7C67AF47468F97|SR|194.6600|USD|295293||||JP|0.078400|JP|23263|23151|JP|0.078400
CRD_F78C2A2D2F374617AD49|RR|0.2200|USD|334|0.6700|USD|1025|EN|0.181300|EN|184|182|EN|0.179100
CRD_6D101670C47A4618BA64|UR|4.7600|USD|7221|9.2700|USD|14062|JP|0.473200|JP|3418|3275|JP|0.453600
CRD_2F0219577D244E019E99|RR|2.1500|USD|3261|10.0100|USD|15185|EN|0.181300|EN|2754|2720|EN|0.179100
CRD_8AEA98061B9A431CAA79|SR|6.2000|USD|9405|1.2500|USD|1912|EN|0.594300|EN|1127|1044|EN|0.550400
CRD_694BA62B745A4D1E9025|SR|449.9900|USD|682621|165.9500|USD|253799|EN|0.168000|EN|42304|42293|EN|0.168000
CRD_1C6F8B47E1DE4A3B8C3C|AR|21.0400|USD|31917|51.2800|USD|77790|EN|0.346800|EN|26985|26106|EN|0.335600
CRD_D7976C3F939248F7A2C3|SR|1.1400|USD|1729|0.6600|USD|1009|JP|0.372400|JP|622|643|JP|0.371600
CRD_3BE8944EE0F7456FBD5A|RR|1.8800|USD|2852|4.8200|USD|7372|EN|0.181300|EN|1326|1310|EN|0.179100
CRD_113220EE585F46CDB3E3|RR||||13.7200|USD|20983|EN|0.181300|EN|3774|3728|EN|0.179100
CRD_3EC2D5FC5CD94A18B44E|SSR|12.7900|USD|19402|16.1600|USD|24514|JP|0.383000|JP|7154|7429|JP|0.382900
CRD_64904033464E4C1DA53B|SR|0.8100|USD|1229|1.0800|USD|1652|JP|0.372400|JP|458|457|JP|0.371600
CRD_156303A10AC3422083AA|RRR|0.7100|USD|1077|1.0100|USD|1545|JP|0.383000|JP|413|412|JP|0.382900
CRD_704B8C245A2D48CFA157|RR|0.3700|USD|561|0.9300|USD|1411|EN|0.181300|EN|245|253|EN|0.179100
CRD_9327DCC9A6474DD0A15B|RR|1.7400|USD|2640|2.7900|USD|4267|JP|0.334700|JP|874|900|JP|0.340900
CRD_AF8736ECE64947D5A57B|UR|19887.0000|KRW|19887|7.1500|USD|10935|EN|0.363800|EN|3947|9021|JP|0.453600
CRD_F21447D57D74494F983B|SR|5.9900|USD|9087|1.3500|USD|2065|EN|0.894500|EN|1832|1832|EN|0.894500
CRD_0F7A7025AB184454A00D|RR|1.0000|USD|1517|1.8500|USD|2829|JP|0.334700|JP|508|517|JP|0.340900
CRD_B18EB4936D3D4C3C8F78|HR|4.9900|USD|7570|4.9000|USD|7433|JP|0.432300|JP|3273|3272|JP|0.432300
CRD_8298C8E112E94322BE4D|RRR|0.8800|USD|1335|3.8600|USD|5903|EN|0.328200|EN|1922|1922|EN|0.328200
CRD_80E06EF89D844F93ABE5|CSR|9.1300|USD|13850|11.2500|USD|17066|JP|0.383000|JP|5306|5303|JP|0.382900
CRD_8D798C34EC514D40851D|SM-P||||0.8600|USD|1315|EN|0.328200|EN|428|428|EN|0.328200
CRD_B158EA20CC184AF1B925|SR|200.0000|USD|303394|368.1300|USD|558442|JP|0.078400|JP|23792|23786|JP|0.078400
CRD_28E64B8B572C4910BC20|RR|1.8300|USD|2776|1.6100|USD|2462|JP|0.334700|JP|929|946|JP|0.340900
CRD_73F42BA51E1C4FD4A7B7|RR|2.3700|USD|3595|2.3100|USD|3533|JP|0.334700|JP|1204|1226|JP|0.340900
CRD_41167277B8FA42F693CA|HR|23.0000|USD|34890|16.4900|USD|25015|JP|0.432300|JP|15087|15083|JP|0.432300
CRD_30A6CD03B29E4EAFA1C2|AR|4.3000|USD|6523|10.9300|USD|16580|EN|0.346800|EN|5294|5564|EN|0.335600
CRD_73D6953981C84918B834|AR|4.4800|USD|6796|14.7700|USD|22406|EN|0.346800|EN|7614|7519|EN|0.335600
CRD_2D4AA6D08A11483FA5DB|RR|0.2600|USD|394|0.7800|USD|1193|EN|0.181300|EN|215|212|EN|0.179100
CRD_B0FE7331201C44AB8455|RRR|2.7100|USD|4111|9.7500|USD|14911|EN|0.328200|EN|4856|4854|EN|0.328200
CRD_DFBD272AF9C64329B300|SR|21.2600|USD|32251|35.7800|USD|54277|JP|0.372400|JP|12013|11984|JP|0.371600
CRD_D4E922F147AB4D8DAF9B|SR|45.0000|USD|68264|44.5400|USD|68118|JP|0.056000|JP|3824|3823|JP|0.056000
CRD_BA27BAD558E64F00B129|SSR|25.0000|USD|37924|22.0700|USD|33480|JP|0.383000|JP|14529|14521|JP|0.382900
CRD_EA4685C2802E4DCCB4EF|SR|5.6400|USD|8556|6.2800|USD|9604|JP|0.078400|JP|671|671|JP|0.078400
CRD_40F6EEFDAD37407C8580|AR|2.2200|USD|3368|2.9700|USD|4542|JP|0.368400|JP|1219|1263|JP|0.374900
CRD_17C83FF85F944764957F|AR|3.1800|USD|4824|13.3300|USD|20221|EN|0.346800|EN|6709|6786|EN|0.335600
CRD_4866CB4A4EDF45CABC8E|RR|35.6400|USD|54065|17.6900|USD|27055|JP|0.334700|JP|18100|4806|EN|0.179100
CRD_E9C4D238A08646EA997E|PR|31.8900|USD|48376|30.6300|USD|46845|JP|0.085500|JP|4137|4136|JP|0.085500
CRD_E493F0082A45481EA7EE|RR|1.3300|USD|2018|4.9000|USD|7494|EN|0.181300|EN|1348|1331|EN|0.179100
CRD_8ACA05A71DAE447AAE22|SR|7.3200|USD|11104|4.0300|USD|6163|JP|0.372400|JP|4136|4126|JP|0.371600
CRD_4BF74DA1A517491DB6F7|AR|11.3600|USD|17233|18.4600|USD|28003|JP|0.368400|JP|6283|6461|JP|0.374900
